cust_id,viewed_datetime,cart_added_datetime,purchased_datetime,item,category,quantity,unit_price
CUST00050,2024-01-01 2:07,2024-01-01 2:48,2024-01-01 5:48,DrugB,Antibiotics,5,139.94
CUST00050,2024-05-08 8:51,2024-05-08 9:58,2024-05-08 10:56,DrugA,Skin Care,5,80.31
CUST00050,2024-05-27 2:25,2024-05-27 3:49,2024-05-27 4:33,DrugC,Antibiotics,2,110.16
CUST00050,2023-10-26 2:51,2023-10-26 2:55,2023-10-26 3:02,DrugD,Antibiotics,5,117.77
CUST00050,2025-03-15 12:33,2025-03-15 12:59,2025-03-15 13:57,DrugB,Allergy,4,144.22
CUST00052,2023-07-09 0:21,2023-07-09 0:37,2023-07-09 0:52,DrugD,Skin Care,3,138.7
CUST00052,2024-06-04 20:55,2024-06-04 21:16,2024-06-04 21:24,DrugA,Antibiotics,1,115.21
CUST00052,2024-10-06 19:28,2024-10-06 20:24,2024-10-06 22:23,DrugD,Supplements,3,49.59
CUST00053,2024-02-05 1:16,2024-02-05 1:24,2024-02-05 3:26,DrugE,Antibiotics,3,93.52
CUST00053,2023-11-24 8:49,2023-11-24 9:15,2023-11-24 10:00,DrugD,Allergy,4,44.91
CUST00053,2024-09-16 23:40,2024-09-17 0:36,2024-09-17 1:07,DrugD,Antibiotics,5,140.7
CUST00054,2024-08-12 22:59,2024-08-12 23:15,2024-08-12 23:42,DrugD,Allergy,4,145.19
CUST00054,2024-10-13 2:38,2024-10-13 3:51,2024-10-13 5:20,DrugA,Supplements,4,103.23
CUST00054,2024-12-29 18:07,2024-12-29 19:10,2024-12-29 19:51,DrugA,Supplements,4,122.08
CUST00054,2024-07-12 6:18,2024-07-12 8:00,2024-07-12 9:33,DrugE,Supplements,3,22.24
CUST00055,2024-06-23 12:53,2024-06-23 14:06,2024-06-23 14:12,DrugE,Pain Relief,5,105.62
CUST00055,2024-05-31 3:18,2024-05-31 4:13,2024-05-31 5:23,DrugC,Skin Care,4,97.14
CUST00055,2024-09-15 21:34,2024-09-15 23:00,2024-09-15 23:56,DrugB,Pain Relief,3,100.2
CUST00056,2023-09-21 14:27,2023-09-21 15:57,2023-09-21 16:21,DrugB,Allergy,4,115.09
CUST00056,2025-06-30 0:52,2025-06-30 2:52,2025-06-30 3:44,DrugB,Pain Relief,1,90.83
CUST00056,2025-04-24 22:17,2025-04-24 22:32,2025-04-24 23:23,DrugD,Pain Relief,5,97.63
CUST00056,2024-11-14 22:07,2024-11-14 22:15,2024-11-15 0:22,DrugB,Antibiotics,2,68.7
CUST00056,2025-02-14 10:58,2025-02-14 11:14,2025-02-14 14:01,DrugB,Antibiotics,3,16.36
CUST00057,2023-07-15 18:51,2023-07-15 19:14,2023-07-15 20:30,DrugA,Skin Care,3,81.52
CUST00057,2023-10-03 14:52,2023-10-03 15:38,2023-10-03 18:29,DrugB,Antibiotics,4,142.23
CUST00057,2024-07-08 4:37,2024-07-08 6:15,2024-07-08 8:31,DrugB,Pain Relief,3,111.34
CUST00057,2025-04-19 23:01,2025-04-20 0:06,2025-04-20 1:19,DrugA,Supplements,2,103.98
CUST00057,2024-11-06 17:35,2024-11-06 18:35,2024-11-06 21:30,DrugA,Allergy,4,143.22
CUST00058,2024-04-06 18:17,2024-04-06 19:39,2024-04-06 22:22,DrugC,Allergy,1,104.34
CUST00058,2024-10-25 5:16,2024-10-25 5:33,2024-10-25 5:39,DrugA,Supplements,5,47.77
CUST00058,2025-01-28 7:15,2025-01-28 7:28,,DrugB,Allergy,1,45.23
CUST00058,2024-07-28 2:18,2024-07-28 3:23,2024-07-28 4:37,DrugB,Antibiotics,5,80.89
CUST00058,2025-06-05 10:05,2025-06-05 11:41,2025-06-05 14:27,DrugA,Antibiotics,3,35.23
CUST00059,2023-12-17 2:09,2023-12-17 2:30,2023-12-17 3:39,DrugD,Skin Care,1,132.48
CUST00059,2024-01-26 21:41,2024-01-26 22:42,2024-01-26 23:02,DrugE,Skin Care,5,75.52
CUST00059,2024-07-03 14:01,2024-07-03 14:02,2024-07-03 14:31,DrugE,Pain Relief,4,126.05
CUST00060,2024-02-11 3:15,2024-02-11 4:56,2024-02-11 5:00,DrugE,Antibiotics,3,144.11
CUST00060,2023-11-20 15:25,2023-11-20 15:44,2023-11-20 18:26,DrugA,Antibiotics,4,137.61
CUST00060,2024-05-19 15:04,2024-05-19 16:18,2024-05-19 17:20,DrugD,Supplements,4,51.16
CUST00060,2024-08-11 4:21,2024-08-11 6:10,2024-08-11 7:35,DrugD,Antibiotics,4,22.91
CUST00060,2024-08-24 15:43,2024-08-24 16:29,2024-08-24 17:05,DrugC,Antibiotics,5,144.98
CUST00060,2025-01-28 1:03,2025-01-28 3:02,2025-01-28 5:52,DrugB,Allergy,3,51.52
CUST00060,2024-11-03 10:39,2024-11-03 11:34,2024-11-03 14:25,DrugA,Pain Relief,3,55.75
CUST00061,2024-03-13 0:29,2024-03-13 1:04,2024-03-13 2:33,DrugB,Supplements,1,93.95
CUST00061,2024-03-12 23:35,2024-03-13 1:01,2024-03-13 2:33,DrugA,Allergy,3,91.59
CUST00061,2025-04-13 10:46,2025-04-13 11:55,2025-04-13 13:06,DrugC,Supplements,1,62.41
CUST00061,2024-12-31 21:07,2024-12-31 23:07,2025-01-01 2:03,DrugB,Supplements,2,71.89
CUST00061,2025-04-30 2:28,,2025-04-30 5:07,DrugD,Allergy,5,25.71
CUST00062,2024-04-24 19:08,2024-04-24 19:30,2024-04-24 19:46,DrugD,Allergy,2,25.26
CUST00062,2024-01-15 1:51,2024-01-15 2:46,2024-01-15 5:16,DrugA,Skin Care,4,77.36
CUST00062,2025-02-14 17:31,2025-02-14 18:25,2025-02-14 18:42,DrugC,Antibiotics,5,52.17
CUST00062,2025-01-15 10:57,2025-01-15 11:16,2025-01-15 13:01,DrugC,Allergy,1,124.15
CUST00062,2025-01-29 19:13,2025-01-29 20:42,2025-01-29 21:32,DrugA,Supplements,3,40.54
CUST00062,2024-11-01 11:12,2024-11-01 12:11,2024-11-01 13:47,DrugE,Allergy,3,76.7
CUST00062,2025-05-23 23:35,2025-05-24 0:43,2025-05-24 3:10,DrugE,Pain Relief,1,17.05
CUST00063,2023-10-23 2:05,2023-10-23 2:41,2023-10-23 5:05,DrugC,Antibiotics,1,90.41
CUST00063,2025-04-02 17:25,2025-04-02 18:27,2025-04-02 19:04,DrugA,Pain Relief,4,23.4
CUST00064,2025-05-17 15:57,2025-05-17 16:41,2025-05-17 18:40,DrugC,Allergy,5,124.28
CUST00065,2024-03-30 0:07,2024-03-30 0:13,2024-03-30 2:16,DrugC,Supplements,5,134.5
CUST00065,2023-08-26 7:13,2023-08-26 7:32,2023-08-26 10:13,DrugC,Antibiotics,1,109.19
CUST00065,2025-05-24 21:45,2025-05-24 22:53,2025-05-25 1:03,DrugE,Allergy,5,107.22
CUST00066,,2024-05-02 2:17,2024-05-02 2:39,DrugD,Antibiotics,4,62.97
CUST00066,2023-07-26 20:07,2023-07-26 21:33,2023-07-26 22:41,DrugC,Allergy,2,13.51
CUST00066,2024-03-25 5:49,2024-03-25 7:06,2024-03-25 8:17,DrugC,Skin Care,3,115.74
CUST00066,2024-04-09 3:37,2024-04-09 4:59,2024-04-09 7:57,DrugD,Allergy,4,99.73
CUST00066,2024-09-09 20:35,2024-09-09 21:47,2024-09-10 0:32,DrugA,Pain Relief,2,68.85
CUST00066,2024-11-01 20:22,2024-11-01 20:45,2024-11-01 21:26,DrugD,Antibiotics,2,80.08
CUST00066,2025-02-22 23:11,2025-02-23 0:35,2025-02-23 3:32,DrugA,Antibiotics,4,47.06
CUST00067,2024-01-23 10:54,2024-01-23 12:07,2024-01-23 12:12,DrugC,Allergy,3,47.36
CUST00067,2025-01-23 21:10,2025-01-23 23:07,2025-01-23 23:09,DrugB,Skin Care,5,133.9
CUST00067,2025-01-18 15:23,2025-01-18 15:56,2025-01-18 16:37,DrugA,Pain Relief,5,112.64
CUST00067,2024-09-25 0:07,2024-09-25 1:27,2024-09-25 4:10,DrugA,Skin Care,3,41.03
CUST00068,2023-09-16 11:36,2023-09-16 12:50,2023-09-16 14:21,DrugD,Supplements,1,40.84
CUST00068,2023-10-18 10:51,2023-10-18 11:57,2023-10-18 11:58,DrugA,Supplements,2,108.58
CUST00068,2023-11-25 7:12,2023-11-25 8:54,2023-11-25 11:02,DrugE,Pain Relief,1,139.79
CUST00068,2024-06-29 22:55,2024-06-30 0:07,2024-06-30 1:43,DrugD,Supplements,-1,13.74
CUST00068,2025-01-02 5:49,2025-01-02 6:17,2025-01-02 7:35,DrugE,Pain Relief,5,99.41
CUST00068,2024-07-10 11:06,2024-07-10 13:04,2024-07-10 13:28,DrugA,Supplements,5,59.84
CUST00068,2024-11-24 18:45,2024-11-24 19:32,2024-11-24 22:15,DrugC,Antibiotics,5,88.97
CUST00068,2025-05-19 12:59,2025-05-19 14:20,2025-05-19 15:02,DrugD,Pain Relief,5,39.43
CUST00069,2023-11-27 19:38,2023-11-27 20:39,2023-11-27 22:40,DrugC,Pain Relief,3,33.77
CUST00069,2025-06-07 4:59,2025-06-07 5:29,2025-06-07 5:38,DrugA,Supplements,4,129.65
CUST00069,2025-05-21 0:41,2025-05-21 2:03,2025-05-21 3:58,DrugE,Supplements,3,64.52
CUST00069,2025-05-28 14:05,2025-05-28 14:52,2025-05-28 15:27,DrugA,Allergy,1,146.12
CUST00069,2025-02-11 23:15,2025-02-12 1:04,2025-02-12 3:49,DrugC,Allergy,5,133.5
CUST00069,2023-11-27 19:38,2023-11-27 20:39,2023-11-27 22:40,DrugC,Pain Relief,3,33.77
CUST00070,2023-10-06 4:40,2023-10-06 5:26,2023-10-06 7:19,DrugA,Supplements,3,62.71
CUST00070,2024-07-23 3:09,2024-07-23 4:52,2024-07-23 7:33,,Antibiotics,1,148.84
CUST00071,2023-08-01 22:32,2023-08-01 23:30,2023-08-02 1:01,DrugD,Pain Relief,4,19.6
CUST00071,2023-10-11 12:48,2023-10-11 13:36,2023-10-11 14:22,DrugD,Supplements,2,147.22
CUST00071,2024-02-23 18:39,2024-02-23 20:04,2024-02-23 20:24,DrugD,Pain Relief,1,37.6
CUST00071,2024-02-29 21:54,2024-02-29 23:34,2024-03-01 0:43,DrugE,Allergy,5,140.81
CUST00071,2025-01-03 17:54,2025-01-03 18:25,2025-01-03 19:49,DrugB,Supplements,2,97.06
CUST00071,2025-04-11 3:12,2025-04-11 3:25,2025-04-11 3:34,DrugD,Supplements,5,143.46
CUST00071,2025-03-19 4:32,2025-03-19 6:08,2025-03-19 8:09,DrugA,Pain Relief,4,12.5
CUST00072,2025-03-14 21:19,2025-03-14 22:55,2025-03-14 23:08,DrugA,Skin Care,-1,-50
CUST00072,2025-01-12 14:05,2025-01-12 15:07,2025-01-12 16:00,DrugD,Skin Care,5,85.99
CUST00072,2025-02-04 9:15,2025-02-04 10:40,2025-02-04 11:42,DrugE,Allergy,1,51.82
CUST00072,2024-10-07 0:25,2024-10-07 1:14,2024-10-07 3:30,DrugD,Allergy,4,22.47
CUST00073,2024-04-15 17:44,2024-04-15 17:47,2024-04-15 19:21,DrugA,Skin Care,2,-50
CUST00073,2024-08-01 19:49,2024-08-01 21:16,2024-08-01 21:48,DrugE,Allergy,5,98.19
CUST00074,,2023-08-22 16:46,2023-08-22 18:42,DrugA,Allergy,2,91.36
CUST00074,2024-12-07 17:30,2024-12-07 18:25,2024-12-07 20:29,DrugE,Skin Care,5,79.88
CUST00074,2025-04-22 8:45,2025-04-22 9:35,2025-04-22 10:49,DrugD,Allergy,5,102.58
CUST00075,2023-11-02 19:53,2023-11-02 20:12,2023-11-02 22:29,DrugD,Skin Care,4,129.87
CUST00075,2024-04-04 16:55,2024-04-04 17:09,2024-04-04 18:27,DrugD,Supplements,1,96.43
CUST00076,2024-09-04 14:14,2024-09-04 14:32,2024-09-04 15:23,DrugD,Supplements,2,-50
CUST00076,2024-10-10 18:18,2024-10-10 18:52,2024-10-10 21:47,DrugE,Skin Care,1,95.05
CUST00077,2024-03-02 22:24,2024-03-02 23:01,2024-03-03 1:02,DrugC,Supplements,1,31.79
CUST00077,2024-01-23 6:01,2024-01-23 6:38,2024-01-23 8:02,DrugE,Pain Relief,2,45.44
CUST00077,2023-08-20 17:36,2023-08-20 18:42,2023-08-20 19:39,DrugC,Skin Care,5,139.76
CUST00077,2025-03-19 16:05,2025-03-19 17:07,2025-03-19 18:43,DrugC,Allergy,2,115.93
CUST00077,2025-04-23 14:18,2025-04-23 14:19,2025-04-23 15:35,DrugC,Pain Relief,5,72.83
CUST00077,2025-05-16 17:12,2025-05-16 17:52,2025-05-16 18:12,DrugE,Antibiotics,3,30.65
CUST00077,2024-03-02 22:24,2024-03-02 23:01,2024-03-03 1:02,DrugC,Supplements,1,31.79
CUST00078,2024-03-14 6:34,2024-03-14 7:28,2024-03-14 9:52,DrugB,Antibiotics,4,76.52
CUST00078,2023-08-18 6:55,2023-08-18 7:57,2023-08-18 9:52,DrugB,Pain Relief,2,48.7
CUST00078,2023-07-06 23:54,2023-07-07 0:53,2023-07-07 3:50,DrugB,Skin Care,1,21.29
CUST00078,2023-09-08 1:39,2023-09-08 2:54,2023-09-08 3:39,DrugB,Skin Care,3,104.8
CUST00078,2024-07-04 20:38,2024-07-04 21:12,2024-07-04 22:40,DrugC,Supplements,1,135.8
CUST00078,2025-01-04 15:37,2025-01-04 17:19,2025-01-04 19:33,DrugB,Skin Care,1,82.96
CUST00078,2025-04-26 13:26,2025-04-26 15:20,2025-04-26 15:28,DrugC,Pain Relief,5,109.77
CUST00079,2023-11-26 8:11,2023-11-26 9:26,2023-11-26 12:06,DrugC,Allergy,5,29.88
CUST00079,2023-10-22 1:26,2023-10-22 1:48,2023-10-22 2:48,DrugA,Antibiotics,2,131.25
CUST00079,2024-05-03 10:49,2024-05-03 11:47,2024-05-03 11:54,DrugC,Allergy,3,105.44
CUST00079,2024-05-20 12:26,2024-05-20 13:41,2024-05-20 15:15,DrugD,Pain Relief,1,102.92
CUST00079,2024-03-31 19:53,2024-03-31 20:17,2024-03-31 20:27,DrugA,Antibiotics,5,131.84
CUST00079,2025-02-27 23:13,2025-02-27 23:27,2025-02-28 1:24,DrugE,Allergy,4,77.12
CUST00080,2024-03-22 18:28,2024-03-22 19:50,2024-03-22 20:05,DrugA,Skin Care,5,117.49
CUST00080,2024-05-02 17:15,2024-05-02 17:53,2024-05-02 20:39,DrugC,Allergy,1,54.56
CUST00080,2023-09-13 3:13,2023-09-13 3:31,2023-09-13 5:29,DrugB,Antibiotics,4,102.2
CUST00080,2025-03-26 16:11,2025-03-26 17:34,2025-03-26 17:45,DrugD,Allergy,3,81.41
CUST00080,2024-09-27 11:32,2024-09-27 12:16,2024-09-27 14:29,DrugB,Supplements,1,104.91
CUST00080,2025-01-08 9:21,2025-01-08 9:44,2025-01-08 12:43,DrugC,Allergy,5,111.44
CUST00081,2024-04-21 7:03,2024-04-21 7:52,2024-04-21 9:39,DrugB,Pain Relief,3,133.16
CUST00081,2023-08-21 13:03,2023-08-21 14:20,2023-08-21 14:49,DrugB,Pain Relief,4,57.09
CUST00081,2024-08-01 15:49,2024-08-01 16:22,2024-08-01 16:33,DrugD,Pain Relief,5,127.08
CUST00081,2025-06-29 16:10,2025-06-29 16:17,2025-06-29 17:32,DrugB,Pain Relief,2,91.5
CUST00081,2024-10-20 13:51,2024-10-20 15:26,2024-10-20 18:21,DrugE,Antibiotics,1,144.46
CUST00081,2024-10-19 17:03,2024-10-19 17:45,2024-10-19 17:55,DrugE,Supplements,3,73.71
CUST00082,2024-04-24 19:26,2024-04-24 20:58,2024-04-24 21:56,DrugC,Pain Relief,1,73.1
CUST00082,2024-09-14 6:21,2024-09-14 6:39,2024-09-14 9:16,DrugB,Supplements,2,44.2
CUST00082,2024-12-28 10:56,2024-12-28 11:46,2024-12-28 13:39,DrugC,Skin Care,2,77.08
CUST00082,2024-09-11 19:27,2024-09-11 19:45,2024-09-11 22:19,DrugB,Skin Care,4,28.66
CUST00082,2025-03-09 1:34,2025-03-09 3:20,2025-03-09 5:32,DrugB,Supplements,2,43.38
CUST00083,2024-05-14 4:38,2024-05-14 6:16,2024-05-14 6:29,DrugA,Antibiotics,1,101.32
CUST00083,2024-03-30 8:54,2024-03-30 10:04,2024-03-30 11:59,DrugA,Supplements,1,130.21
CUST00083,2025-04-21 0:21,2025-04-21 2:11,2025-04-21 4:34,DrugD,Allergy,5,131.34
CUST00083,2025-06-17 4:57,2025-06-17 6:39,2025-06-17 8:58,DrugE,Antibiotics,3,100.38
CUST00084,2024-01-19 1:01,2024-01-19 1:34,2024-01-19 2:47,DrugB,Supplements,5,68.8
CUST00084,2024-04-20 23:21,2024-04-21 0:39,2024-04-21 1:29,DrugD,Allergy,2,28.82
CUST00084,2024-12-04 16:25,2024-12-04 17:48,2024-12-04 20:03,DrugD,Antibiotics,5,68.23
CUST00084,2024-08-02 1:59,2024-08-02 3:48,2024-08-02 4:37,DrugE,Supplements,1,80.16
CUST00085,2023-10-16 0:36,2023-10-16 1:25,2023-10-16 4:08,DrugC,Antibiotics,5,146.78
CUST00085,2024-03-23 0:43,2024-03-23 1:22,2024-03-23 2:26,DrugB,Pain Relief,2,74.07
CUST00085,2025-02-12 12:40,2025-02-12 14:08,2025-02-12 17:03,DrugB,Allergy,1,96.47
CUST00086,2024-05-27 13:44,2024-05-27 14:06,,DrugB,Skin Care,5,-50
CUST00086,2024-01-07 4:21,2024-01-07 6:14,2024-01-07 8:29,DrugC,Allergy,1,145.04
CUST00086,2023-12-22 12:59,2023-12-22 13:35,2023-12-22 13:38,DrugB,Skin Care,3,29.47
CUST00086,2024-11-23 21:31,2024-11-23 23:14,2024-11-24 0:37,DrugA,Pain Relief,3,86.14
CUST00086,2024-10-27 17:17,2024-10-27 17:50,2024-10-27 19:38,DrugC,Skin Care,1,84.28
CUST00086,2025-06-07 21:58,2025-06-07 22:17,2025-06-08 0:48,DrugD,Skin Care,5,149.1
CUST00086,2025-01-18 19:06,2025-01-18 19:19,2025-01-18 20:20,DrugC,Skin Care,4,28.85
CUST00086,2024-12-24 14:00,2024-12-24 15:34,2024-12-24 18:28,DrugE,Skin Care,1,67.73
CUST00086,2025-06-11 19:29,2025-06-11 20:36,2025-06-11 21:03,DrugC,Skin Care,3,27.37
CUST00086,2025-06-07 21:58,2025-06-07 22:17,2025-06-08 0:48,DrugD,Skin Care,5,149.1
CUST00087,2023-10-07 11:05,2023-10-07 11:38,2023-10-07 12:18,DrugC,Antibiotics,5,134.87
CUST00087,2025-03-23 17:19,2025-03-23 18:45,2025-03-23 19:59,DrugC,Skin Care,1,30.76
CUST00088,2023-10-25 22:17,2023-10-25 23:36,2023-10-25 23:47,DrugD,Antibiotics,4,34.43
CUST00088,2024-06-10 5:26,2024-06-10 6:33,2024-06-10 9:03,DrugB,Allergy,5,72.39
CUST00088,2025-04-09 6:00,2025-04-09 6:13,2025-04-09 6:37,DrugE,Pain Relief,2,111.56
CUST00088,2024-07-03 20:34,2024-07-03 21:03,2024-07-03 21:50,DrugA,Skin Care,5,60.19
CUST00088,2024-12-25 11:19,2024-12-25 12:16,2024-12-25 13:36,DrugA,Antibiotics,3,86.5
CUST00088,2025-06-20 8:41,2025-06-20 10:01,2025-06-20 11:27,DrugE,Supplements,3,89.45
CUST00088,2024-11-03 11:26,2024-11-03 11:28,2024-11-03 12:34,DrugB,Supplements,5,23.99
CUST00089,2023-07-30 0:57,2023-07-30 1:23,2023-07-30 2:39,DrugB,Supplements,4,85.04
CUST00089,2024-01-03 3:32,2024-01-03 3:37,2024-01-03 6:28,DrugD,Skin Care,5,31.86
CUST00089,2024-05-31 9:45,2024-05-31 11:45,2024-05-31 14:33,DrugC,Allergy,5,20.71
CUST00089,2024-06-26 0:42,2024-06-26 1:09,2024-06-26 2:15,DrugC,Allergy,1,123.41
CUST00089,2024-06-27 15:27,2024-06-27 15:55,2024-06-27 16:29,DrugB,Supplements,2,113.25
CUST00089,2024-07-28 16:20,2024-07-28 17:25,2024-07-28 18:54,DrugB,Antibiotics,2,71.61
CUST00089,2025-05-24 8:38,2025-05-24 9:45,2025-05-24 12:41,DrugC,Skin Care,5,63.63
CUST00089,2024-08-15 23:52,2024-08-16 0:59,2024-08-16 3:40,DrugE,Pain Relief,3,85.05
CUST00089,2025-03-22 4:55,2025-03-22 6:37,2025-03-22 8:59,DrugD,Supplements,5,12.02
CUST00089,2025-05-22 15:40,2025-05-22 17:29,2025-05-22 18:21,DrugE,Antibiotics,5,25.81
CUST00090,2023-10-27 10:49,2023-10-27 12:04,2023-10-27 13:23,DrugB,Antibiotics,5,62.51
CUST00090,2023-08-11 9:29,2023-08-11 11:02,2023-08-11 12:01,DrugA,Supplements,3,38.2
CUST00090,2025-02-26 4:18,2025-02-26 5:30,2025-02-26 8:09,DrugB,Supplements,4,93.79
CUST00090,2024-07-25 10:31,2024-07-25 12:18,2024-07-25 15:09,DrugD,Antibiotics,4,84.8
CUST00090,2025-04-24 13:44,2025-04-24 14:37,2025-04-24 17:15,DrugE,Supplements,2,41.1
CUST00090,2025-05-10 18:06,2025-05-10 19:58,2025-05-10 21:34,DrugA,Allergy,2,131.67
CUST00091,2024-12-16 17:48,2024-12-16 19:17,2024-12-16 20:10,DrugC,Allergy,4,136.33
CUST00091,2024-11-04 4:28,2024-11-04 4:38,2024-11-04 6:53,DrugE,Skin Care,1,121.94
CUST00092,2023-12-23 21:43,2023-12-23 21:50,2023-12-23 22:20,DrugD,Skin Care,5,50.2
CUST00092,2024-01-20 12:35,2024-01-20 13:04,2024-01-20 15:49,DrugA,Allergy,1,12.36
CUST00092,2024-01-15 12:02,2024-01-15 13:31,2024-01-15 15:28,DrugD,Antibiotics,1,99.53
CUST00093,2023-09-11 6:40,2023-09-11 7:37,2023-09-11 8:51,DrugE,Skin Care,3,99.12
CUST00093,2024-06-17 4:22,2024-06-17 6:09,2024-06-17 7:13,DrugA,Skin Care,3,97.97
CUST00093,2023-09-02 8:15,2023-09-02 8:35,,DrugD,,1,125.42
CUST00093,2023-08-26 7:22,2023-08-26 7:24,2023-08-26 7:44,DrugE,Antibiotics,3,130.91
CUST00094,2024-07-02 23:42,2024-07-03 1:37,2024-07-03 3:39,DrugA,Antibiotics,5,61.11
CUST00094,2025-06-08 20:30,2025-06-08 20:51,2025-06-08 20:57,DrugB,Pain Relief,1,73.1
CUST00094,2025-04-05 8:22,2025-04-05 10:09,2025-04-05 11:18,DrugE,Allergy,2,147.03
CUST00095,2023-11-14 15:24,2023-11-14 16:36,2023-11-14 17:16,DrugD,Skin Care,5,12.09
CUST00095,2024-11-09 8:55,2024-11-09 9:17,2024-11-09 9:35,DrugA,Supplements,1,126.33
CUST00095,2024-12-07 4:54,2024-12-07 5:16,2024-12-07 7:43,DrugD,Allergy,2,21.73
CUST00095,2024-10-18 16:15,2024-10-18 16:25,2024-10-18 18:24,DrugA,,3,43.72
CUST00095,2025-01-09 1:46,2025-01-09 3:37,2025-01-09 4:11,DrugA,Antibiotics,5,80.57
CUST00096,2023-10-24 5:24,2023-10-24 7:20,2023-10-24 9:48,DrugA,Antibiotics,1,86.62
CUST00096,2024-10-13 21:39,2024-10-13 23:35,2024-10-14 0:19,DrugC,Antibiotics,2,28.29
CUST00096,2024-07-06 9:17,2024-07-06 11:08,2024-07-06 11:15,DrugC,Skin Care,4,41.58
CUST00096,2024-08-11 23:27,2024-08-11 23:59,2024-08-12 1:50,DrugC,Allergy,1,121.32
CUST00096,2025-02-15 17:17,2025-02-15 17:41,2025-02-15 18:32,DrugA,Allergy,5,106.6
CUST00097,2024-11-22 2:16,2024-11-22 2:56,2024-11-22 3:41,DrugA,Supplements,5,48.89
CUST00097,2025-01-06 8:33,2025-01-06 9:35,2025-01-06 9:58,DrugE,Pain Relief,2,36.14
CUST00097,2024-10-16 7:43,2024-10-16 8:18,2024-10-16 8:22,DrugE,Pain Relief,3,14.42
CUST00097,2024-12-13 19:13,2024-12-13 19:48,2024-12-13 20:14,DrugC,Supplements,4,24.97
CUST00097,2025-06-27 17:30,2025-06-27 17:37,2025-06-27 19:06,,Supplements,1,146.69
CUST00098,2025-05-07 12:25,2025-05-07 13:41,2025-05-07 14:12,DrugD,Skin Care,3,77.9
CUST00098,2024-10-28 3:13,2024-10-28 3:40,2024-10-28 3:42,DrugD,Pain Relief,4,35.23
CUST00099,2024-01-08 8:48,2024-01-08 9:56,2024-01-08 10:13,DrugD,Allergy,3,-50
CUST00099,2023-10-12 8:46,2023-10-12 9:30,2023-10-12 10:16,DrugD,Supplements,4,19.37
CUST00099,2024-10-11 2:49,2024-10-11 4:02,2024-10-11 7:01,DrugC,Antibiotics,3,38.28
CUST00099,2025-03-05 12:22,2025-03-05 13:00,2025-03-05 14:19,DrugC,Allergy,3,53.38
CUST00100,2024-01-30 3:55,2024-01-30 4:05,2024-01-30 4:17,DrugC,Supplements,3,121.43
CUST00100,2023-12-26 21:35,2023-12-26 22:45,2023-12-27 1:08,DrugE,Antibiotics,2,138.73
CUST00100,2023-08-31 2:02,2023-08-31 2:31,2023-08-31 5:25,DrugC,Pain Relief,3,15.59
CUST00100,2025-06-04 12:27,2025-06-04 13:10,2025-06-04 13:18,DrugA,Supplements,2,76.92
CUST00101,2024-03-08 9:12,2024-03-08 10:21,2024-03-08 12:12,DrugD,Allergy,4,36.38
CUST00101,2025-04-25 23:48,2025-04-26 0:57,2025-04-26 3:06,DrugA,Supplements,5,137.82
CUST00101,2025-03-07 9:35,2025-03-07 10:36,2025-03-07 11:33,DrugD,Antibiotics,3,115.38
CUST00102,2024-06-04 8:14,2024-06-04 9:27,2024-06-04 11:10,DrugE,Allergy,4,93.02
CUST00102,2024-07-11 10:56,2024-07-11 11:46,2024-07-11 13:00,DrugB,Antibiotics,4,44.52
CUST00103,2024-01-13 17:35,2024-01-13 17:44,2024-01-13 17:57,DrugA,Skin Care,5,56.97
CUST00103,2024-01-09 11:23,2024-01-09 12:07,2024-01-09 14:16,DrugC,Pain Relief,5,84.75
CUST00103,2024-02-20 17:33,2024-02-20 18:09,2024-02-20 20:15,DrugC,Antibiotics,3,65.22
CUST00103,2025-01-30 2:36,2025-01-30 4:16,2025-01-30 6:35,DrugA,Pain Relief,4,136.46
CUST00103,2025-06-11 20:20,2025-06-11 21:49,2025-06-11 22:48,DrugC,Skin Care,3,143.02
CUST00103,2025-04-29 21:44,2025-04-29 22:20,2025-04-30 1:12,DrugE,Supplements,4,49.03
CUST00104,2024-01-29 4:16,2024-01-29 6:14,2024-01-29 7:24,DrugC,Antibiotics,4,118.21
CUST00104,2024-03-05 5:06,2024-03-05 6:25,2024-03-05 6:39,DrugA,Allergy,2,128.18
CUST00104,2024-09-16 11:44,2024-09-16 12:04,2024-09-16 14:57,DrugD,Pain Relief,4,133.57
CUST00104,2024-09-07 13:56,2024-09-07 14:56,2024-09-07 16:50,DrugD,Antibiotics,4,85.63
CUST00105,2024-01-23 18:56,2024-01-23 19:34,2024-01-23 20:54,DrugC,Antibiotics,3,18.81
CUST00105,2024-07-03 8:27,2024-07-03 8:40,2024-07-03 9:15,DrugC,Allergy,2,104.49
CUST00105,2025-03-20 6:35,2025-03-20 7:42,2025-03-20 8:12,DrugB,Skin Care,1,75.87
CUST00105,2025-03-31 4:11,2025-03-31 5:46,2025-03-31 6:40,DrugA,Skin Care,3,56.88
CUST00106,2024-04-10 12:15,2024-04-10 12:26,,DrugB,Antibiotics,2,136.56
CUST00106,2024-06-04 21:35,2024-06-04 21:54,2024-06-05 0:45,DrugE,Allergy,2,82.3
CUST00106,2024-07-25 1:26,2024-07-25 2:00,2024-07-25 2:46,DrugE,Antibiotics,5,49.8
CUST00106,2024-11-04 13:10,2024-11-04 14:49,2024-11-04 15:23,DrugB,Supplements,1,59.99
